Country,City,Population,Population Density,Covid Effect
Japan,Kizuki,28002.0,0.33715931351719847,0.03600102629073855
Japan,Chatan,28270.0,0.3403861793133062,0.03600102629073855
Japan,Nango,23315.0,0.28072528371735883,0.03600102629073855
Japan,Kanmaki,21318.0,0.25668031731874996,0.03600102629073855
Japan,Kasamatsucho,22513.0,0.27106876741706626,0.03600102629073855
Japan,Yonabaru,19494.0,0.23471836503479276,0.03600102629073855
Japan,Kitagata,18271.0,0.21999277970404732,0.03600102629073855
Japan,Tadaoka-higashi,16840.0,0.2027627612181138,0.03600102629073855
Japan,Kawachicho,17216.0,0.2072900057678769,0.03600102629073855
Japan,Yamazaki,15704.0,0.18908470321670184,0.03600102629073855
Japan,Saku,98609.0,1.1873060048074218,0.03600102629073855
